STABBR,loan_ever,female,age_entry,md_faminc,md_earn_wne_p10
PA,0.9900000095,0.9300000072,32.4300003052,27793,46800
CA,0.9100000262,0.7200000286,26.7000007629,17812,22600
NJ,0.8899999857,0.9599999785,31.6900005341,31241.5,NA
OK,0,0.8399999738,30.2099990845,5995,NA
IL,0.7099999785,0.1800000072,37.8800010681,12886,NA
NY,0.9200000167,0.7799999714,29.1299991608,29770.5,20700
MA,0.3300000131,0.9499999881,27.5699996948,13769,NA
NY,0.8600000143,0.9300000072,31.5100002289,24170,43900
PR,0,0.0199999996,26.5200004578,13094,19600
CA,0.8999999762,0.5099999905,27.9799995422,16490,26600
WV,0,0.8600000143,29.4400005341,10988,22900
CT,NA,NA,NA,NA,NA
NY,0.8500000238,0.8899999857,32.0099983215,25824,NA
NY,NA,NA,NA,NA,NA
VA,0.8199999928,0.9499999881,30.75,26002,NA
NY,0.9300000072,0.8199999928,29.7800006866,18710,34500
TX,0,0.7799999714,29.4400005341,11455,17700
PR,0,0.5699999928,26.9099998474,0,16200
FL,0,0.7900000215,30.2399997711,16654.5,21100
MA,NA,NA,NA,NA,NA
PA,0.8799999952,0.9100000262,24.4099998474,52563,NA
MD,0.8299999833,0.9499999881,26.3999996185,12561,15400
MO,0.9399999976,0.6399999857,31.8199996948,30288,NA
CT,0,1,30.7299995422,24775,NA
NJ,0.5299999714,0.8399999738,29.5699996948,26978,36000
NY,0.8500000238,0.9100000262,34.1800003052,34390,NA
NY,0.9700000286,0.9300000072,30.3299999237,16292,NA
TX,0.8600000143,0.8000000119,26.9599990845,12122,20400
PR,0,0.8100000024,26.7299995422,0,17000
CA,0.8899999857,0.8199999928,39.7799987793,0,19200
GA,0.8899999857,0.9499999881,27.6000003815,19408,14300
NY,0,0,18.0900001526,35839,NA
OK,0,0.6399999857,29.9500007629,16681,23600
SC,0,1,26.1900005341,17140,NA
WA,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
FL,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
OR,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
TX,0.5799999833,0.4900000095,32.2900009155,13334,21600
CA,0.8700000048,0.8100000024,26.4400005341,12632.5,35000
VA,NA,NA,NA,NA,NA
NY,0.0199999996,0.6999999881,24.6800003052,15328,46000
CA,0.9599999785,0.5199999809,24.5799999237,31407,29800
DE,0.9700000286,0.6299999952,21.8999996185,62038,NA
CA,0.9700000286,0.4199999869,22.6100006104,37488,38200
CA,0.75,0.6600000262,28.1599998474,19518,36800
CA,0.9200000167,0.7200000286,28.1599998474,20936,23200
MA,0.8799999952,0.8600000143,31.6100006104,39738,NA
FL,0.0099999998,0.7900000215,28.3899993896,14018.5,25600
RI,0.9399999976,0.8000000119,28.8299999237,20249,27500
OH,0.7900000215,0.9300000072,33.3800010681,30126,22800
IL,0.9100000262,0.8700000048,24.6599998474,36576,49800
NC,0.8600000143,0.8700000048,27.7999992371,37136,47300
UT,0.9499999881,0.6499999762,34.0299987793,41690,38800
CA,0.9399999976,0.7699999809,25.7600002289,21323,32000
MA,NA,NA,NA,NA,NA
LA,0.9399999976,0.6700000167,28.5499992371,22267.5,42300
KY,0.9399999976,0.7799999714,26.7199993134,24694,30900
FL,0.8399999738,0.6700000167,22.4300003052,46981,41200
ME,0.9100000262,0.9200000167,30.1000003815,26519,21800
NE,0,0.5600000024,27.7099990845,7542,16300
MD,NA,NA,NA,NA,NA
TX,0.9599999785,0.2099999934,24.8700008392,25842,38400
LA,0,0.6999999881,25.5799999237,15348,NA
WV,0.5699999928,0.4499999881,30.9099998474,4854,16900
CA,0.9100000262,0.8500000238,27.7000007629,20361,27600
GA,0.9399999976,0.8000000119,28.8299999237,20249,27500
TX,0.0099999998,0.9700000286,28.1299991608,12521,15000
TX,0,0.9300000072,26.8899993896,12730,14400
MD,0.9399999976,0.8399999738,29.5900001526,30416,28000
CA,0.8700000048,0.8600000143,26.5699996948,12198,28600
MA,0.8999999762,0.9700000286,24.0699996948,31340.5,NA
WA,0.8600000143,0.0599999987,33.4399986267,20220,NA
PA,0.8000000119,0.9200000167,29.4300003052,0,NA
MI,0.0199999996,0.8100000024,19.5100002289,27033,18400
NE,0.9300000072,0.9100000262,25.0599994659,41523,NA
FL,1,0.7699999809,29.6900005341,17067,NA
FL,0.2899999917,0.6700000167,34.3199996948,4840,17800
SC,0.7799999714,0.9200000167,26.3999996185,19193.5,NA
TX,0.9300000072,0.9499999881,26.9699993134,12525,16300
CT,0.8999999762,0.8299999833,29.3899993896,21448,29700
FL,0.9499999881,0.6899999976,27.6399993896,20058,26400
MO,0.9599999785,0.2300000042,24.6800003052,28101,38400
IL,0.9599999785,0.1800000072,24.9300003052,31416,38400
NY,0.9399999976,0.2300000042,26.1100006104,25661,38400
NY,0.9599999785,0.2099999934,25.6000003815,25006.5,38400
AK,0,0.5400000215,28.5100002289,5777,NA
MD,0.400000006,0.6700000167,25.4400005341,23309,34200
SC,0.9800000191,0.0099999998,25.0900001526,53468.5,26400
FL,NA,NA,NA,NA,NA
MN,0,0.6700000167,31.8400001526,8200,NA
SC,0.8899999857,0.8600000143,28.8199996948,14821,20600
LA,0.9300000072,0.8500000238,27.5100002289,14413.5,25400
LA,NA,NA,NA,NA,NA
OH,0.7799999714,0.9599999785,25.6100006104,24755,16600
PR,0,0.5699999928,26.9099998474,0,16200
MD,NA,NA,NA,NA,NA
FL,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
FL,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
FL,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
MD,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
OK,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
OK,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
LA,1,0.6700000167,25.25,20037,NA
NJ,0.5699999928,0.9200000167,33.9900016785,23847,35500
NY,0,0.8999999762,27.2800006866,9324,19600
NY,NA,NA,NA,NA,19600
WI,NA,NA,NA,NA,NA
MD,0.8700000048,0.9700000286,23.9300003052,23358,NA
OK,0.5400000215,0.9599999785,26.1000003815,8020.5,NA
AZ,0.9700000286,0.8100000024,28.5,36072,38200
ID,0.9200000167,0.9300000072,24.0300006866,14180,14000
MO,0.9300000072,0.6399999857,27.3700008392,16118,34200
MO,0.9200000167,0.349999994,28.3600006104,13404,28700
FL,0.9399999976,0.8000000119,25.9200000763,20261,27700
CO,1,0.5400000215,30.5799999237,11964.5,NA
UT,0.9599999785,0.75,26.4799995422,28414,24900
LA,0.6499999762,0.7799999714,26.1000003815,19541,NA
CA,NA,NA,NA,NA,NA
CA,0.9700000286,0.8100000024,28.5,36072,38200
PR,0,0.5699999928,26.9099998474,0,16200
MN,0.9399999976,0.7599999905,29.7299995422,29341.5,37800
PR,0,0.4099999964,28.2800006866,0,15000
MA,1,0.349999994,33.0400009155,46125,NA
AZ,0.7099999785,0.4499999881,21.5499992371,32484,NA
NC,0.9200000167,0.8899999857,30.6200008392,25245,27500
AL,0.6600000262,0.9700000286,28.2000007629,13908,20800
LA,0.7200000286,0.8899999857,26.8899993896,14727,21700
FL,0.9200000167,0.6999999881,31.0300006866,14177.5,24800
TX,0.9800000191,0.8999999762,22.3999996185,43668,22000
CT,0.9499999881,0.5400000215,20.1200008392,86510,53900
CT,0.9499999881,0.5400000215,20.1200008392,86510,53900
CT,0.9499999881,0.5400000215,20.1200008392,86510,53900
LA,0.9499999881,0.2300000042,24.6800003052,23423,38400
VA,0.9599999785,0.2199999988,25.5900001526,29421,38400
OK,0.7900000215,0.4699999988,28.2600002289,14463.5,NA
VA,NA,NA,NA,NA,NA
LA,0.0700000003,0.6899999976,24.4099998474,17062,NA
CA,0.9700000286,0.25,23.5,30021,38400
RI,0.9300000072,0.200000003,24.1299991608,62550,NA
RI,NA,NA,NA,NA,NA
OR,0.9900000095,0.6499999762,23.7800006866,65697,51300
NJ,0.9599999785,0.7400000095,33.9199981689,27447,26700
NY,0.8700000048,0.4099999964,29.8199996948,29135.5,31700
IL,0.8799999952,0.6800000072,29.5400009155,16084,32700
TX,0,0.6800000072,29.4300003052,12973,12900
TX,0.8399999738,0.8600000143,28.0200004578,15509,NA
CA,0,0.6999999881,36.1599998474,2428,22700
CA,0.9399999976,0.7699999809,26.0100002289,3797.5,20800
PR,0,0.9700000286,19.4200000763,11907,NA
TX,0.8199999928,0.8799999952,28.9799995422,17778,19700
CA,0.9800000191,0.0399999991,26.6299991608,47476.5,34100
VA,0.8899999857,0.9499999881,28.7600002289,18438,31300
TX,0.8899999857,0.8999999762,25.4200000763,15836.5,16100
CA,0.9300000072,0.4300000072,26.5599994659,30932.5,35000
IN,0.9200000167,0.9700000286,26.4500007629,24477,13600
CA,0.8700000048,0.75,30.8600006104,9622,23300
CA,0.8799999952,0.8000000119,27.7099990845,15541,29700
UT,0.9300000072,0.6100000143,27.7800006866,23213.5,31700
AZ,0.8399999738,0.8600000143,26.2099990845,9091,22300
GA,0.75,0.8999999762,28.0300006866,12094,24800
PA,0.9200000167,0.75,28.5900001526,22463.5,27800
PA,0.9200000167,0.75,28.5900001526,22463.5,27800
PA,0.9200000167,0.75,28.5900001526,22463.5,27800
PA,0.9200000167,0.75,28.5900001526,22463.5,27800
PA,NA,NA,NA,NA,27800
PA,NA,NA,NA,NA,27800
PA,NA,NA,NA,NA,NA
CA,0.9100000262,0.8799999952,25.9500007629,17866,29700
NY,0.8700000048,0.8199999928,30.6200008392,15979.5,26800
FL,0.9700000286,0.8399999738,29.7199993134,23849,24300
FL,0.9700000286,0.8399999738,29.7199993134,23849,24300
PR,0,0.75,23.9400005341,0,13200
CO,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
MI,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
VA,0.9599999785,0.5199999809,28.2099990845,34447.5,36800
CA,0.9700000286,0.0299999993,21.6499996185,46537,43400
GA,0.9200000167,0.6399999857,30.0799999237,28370,43000
FL,0.9200000167,0.6399999857,30.0799999237,28370,43000
PA,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
PA,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
VA,0.9100000262,0.8700000048,27.4899997711,15916,23000
TX,0.9200000167,0.7599999905,26.0300006866,13268,23700
MS,0.0199999996,0.8799999952,25.3799991608,12866,14700
WV,0.1800000072,0.7200000286,25.4400005341,12409.5,NA
IN,0.8500000238,0.0700000003,28.6200008392,21968,39700
MA,0.8999999762,0.8299999833,29.3899993896,21448,29700
AR,0.8899999857,0.8299999833,26.5200004578,12469,26200
FL,0.9399999976,0.7699999809,28.8999996185,18027,25300
PR,0,0.400000006,23.0599994659,12651,16400
IL,NA,NA,NA,NA,NA
CT,0.9499999881,0.5199999809,27.8199996948,36944.5,39400
WA,0.9700000286,0.8100000024,28.5,36072,38200
WA,NA,NA,NA,NA,29100
TX,0.8399999738,0.8700000048,26.7099990845,12982,23100
MA,0.9599999785,0.2300000042,24.6800003052,28101,38400
WA,0.5099999905,0.6999999881,27.0699996948,24376.5,34200
WA,0.5400000215,0.5500000119,25.6499996185,27086,NA
MO,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
CO,0.9800000191,0.5400000215,20.8500003815,55421,35100
OH,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
PA,0.9100000262,0.7300000191,25.9799995422,21767,24200
PA,0.9100000262,0.7300000191,25.9799995422,21767,24200
CA,0.0599999987,0.6200000048,41.0999984741,0,18800
FL,1,0.6999999881,36.1500015259,34899.5,NA
MS,0.0299999993,0.5,26.5599994659,7809.5,14800
FL,0.8899999857,0.9200000167,30.3799991608,18603.5,25700
FL,NA,NA,NA,NA,NA
OH,0.6600000262,0.8199999928,32.8499984741,18433.5,32800
DC,0.7400000095,0.7099999785,25.9799995422,11542,19200
LA,0.9599999785,0.8700000048,28.1000003815,17025,23800
LA,0.8500000238,0.8399999738,25.4699993134,17619,24000
TX,0.7900000215,0.8299999833,30.9500007629,13717,NA
FL,0.8999999762,0.8199999928,30.6800003052,23162.5,26500
FL,NA,NA,NA,NA,26500
OK,0.8799999952,0.8799999952,27.3899993896,13699.5,24100
KS,0.9599999785,0.9700000286,24.9099998474,21935,18800
KS,NA,NA,NA,NA,NA
KS,NA,NA,NA,NA,NA
IN,0.8899999857,0.4199999869,31.8999996185,36250,26800
NY,0.8600000143,0.8899999857,29.6399993896,18634,34800
GA,0.6499999762,1,28.2000007629,23199,15700
AZ,0.8799999952,0.1899999976,36.2900009155,15678.5,25000
FL,0.9599999785,0.8899999857,35.2599983215,2427,16800
CA,0.8100000024,0.4399999976,29.5900001526,39159.5,34700
SC,0.0599999987,0.9100000262,26.8899993896,12480,NA
LA,0.9200000167,0.8799999952,28.4099998474,16983,NA
CA,0,0.8500000238,29.7399997711,9919,12700
FL,0.4799999893,0.7599999905,35.6100006104,11215,NA
NY,NA,NA,NA,NA,NA
FL,0.9300000072,0.8600000143,29.0499992371,20548,23500
NY,NA,NA,NA,NA,NA
CA,0.9300000072,0.6499999762,28.1800003052,19473,43300
LA,0.0299999993,0.9499999881,23.2000007629,25095,NA
GU,0,0.5699999928,25.1299991608,0,NA
CA,0.7699999809,0.8500000238,28.3400001526,14671,41800
OH,0.3700000048,0.6499999762,19.9500007629,47030,NA
CA,0.8299999833,0.8600000143,30.2000007629,20506,44500
WA,NA,NA,NA,NA,NA
OK,0.4199999869,0.9499999881,28.8099994659,11092,16400
FL,0.9399999976,0.6499999762,32.6500015259,22316,24000
AL,0,0.9499999881,27.0900001526,10352,16400
NM,0.9200000167,0.7699999809,32.3600006104,20379.5,21200
NH,0.9499999881,0.6200000048,32.8300018311,29906.5,NA
CA,NA,NA,NA,NA,NA
GA,0.9200000167,0.1000000015,28.6399993896,19968,43200
TX,0.6299999952,0.8899999857,29.7600002289,14330,15800
NJ,0.8600000143,0.9100000262,28.1100006104,14541,NA
GA,0.9599999785,0.9399999976,26.3799991608,18460,17700
TN,0.9499999881,0.7300000191,27.4300003052,22832,29500
TX,0.9399999976,0.8000000119,25.9200000763,20261,27700
IL,0.9599999785,0.6000000238,25.3799991608,17602.5,32200
PA,0.8700000048,0.8700000048,29.9699993134,19533,23400
PA,0.9399999976,1,29.6299991608,23238,NA
MO,0.5899999738,0.9700000286,24.1499996185,17896,NA
NY,0.8100000024,0.0500000007,26.7800006866,12287,34800
LA,0.8999999762,0.8000000119,26.4099998474,12296.5,22500
CA,0.9399999976,0.7599999905,26.5499992371,17078,23000
TX,0.8600000143,0.8000000119,26.9599990845,12122,20400
TX,0.8600000143,0.8000000119,26.9599990845,12122,20400
VA,0.9800000191,0.4399999976,23.2700004578,40181.5,31600
MI,0.9200000167,0.8299999833,27.3400001526,12451,21200
AR,0.8500000238,0.6299999952,23.9799995422,27550,32700
VT,0.9900000095,0.5500000119,20.6299991608,69907,25900
MA,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
TX,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
TX,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
WI,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
ID,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
CA,0.9300000072,0.4300000072,26.5599994659,30932.5,35000
PA,0.9599999785,0.1800000072,25.5,25111,38400
PR,0,0.8199999928,25.8199996948,0,15900
NY,0.8700000048,0.7300000191,30.8299999237,24660,34000
SD,0.9399999976,0.7599999905,29.7299995422,29341.5,37800
NM,0.9399999976,0.7599999905,29.7299995422,29341.5,37800
MN,0.9399999976,0.7599999905,29.7299995422,29341.5,37800
TX,0.0099999998,0.6600000262,35.4399986267,18577.5,22900
NJ,0.7099999785,0.5099999905,34.5800018311,31692,NA
MN,1,0.4399999976,25.4599990845,25606,64700
CA,1,0.4399999976,25.4599990845,25606,64700
OR,0.9399999976,0.5099999905,21.5799999237,54955,46400
TX,0.9399999976,0.8899999857,27.4099998474,17230,21300
TN,0.9200000167,0.349999994,28.3600006104,13404,28700
OK,0.9200000167,0.349999994,28.3600006104,13404,28700
KS,0.9200000167,0.349999994,28.3600006104,13404,28700
NJ,0.8799999952,0.8500000238,28.2999992371,11260.5,31700
LA,0.9200000167,0.6000000238,20.8199996948,23636,31600
FL,0.9700000286,0.6000000238,24.4500007629,32306,27800
MA,0.9399999976,0.8100000024,27.3400001526,18512,31200
TX,0.9700000286,0.3300000131,27.1000003815,10288,16200
TX,0.9700000286,0.3300000131,27.1000003815,10288,16200
TX,0.9700000286,0.3300000131,27.1000003815,10288,16200
TX,0.9700000286,0.3300000131,27.1000003815,10288,16200
TX,0.9700000286,0.3300000131,27.1000003815,10288,16200
TX,NA,NA,NA,NA,16200
TX,0.9200000167,0.7599999905,26.0300006866,13268,23700
SC,0.9300000072,0.8100000024,28.1900005341,18784,22800
CA,0.8799999952,0.7900000215,25.8299999237,15660,29800
MI,0,0.9100000262,29,0,NA
PA,0.9800000191,0.0299999993,21.1100006104,56526,41500
TN,NA,NA,NA,NA,NA
WA,NA,NA,NA,NA,NA
OR,0.9200000167,0.9499999881,26.1700000763,22242,17200
CA,0.8199999928,0.6100000143,21.9899997711,37534,48700
TX,0.9599999785,0.3100000024,28.7399997711,20889,26000
OH,0.9399999976,0.8299999833,31.7900009155,18986,23900
AZ,0,0.7799999714,22.6800003052,25801,NA
CA,0.9700000286,0.6499999762,29.8700008392,26487,NA
CA,0.6299999952,0.9499999881,28.9200000763,10819,NA
CA,NA,NA,NA,NA,NA
CA,0.0199999996,0.8399999738,32.1599998474,13910,NA
CO,NA,NA,NA,NA,NA
CT,0,0.7400000095,30.5200004578,17477,NA
CT,NA,NA,NA,NA,NA
CT,0,0.9599999785,27.7199993134,15908,NA
DE,0.9399999976,0.8399999738,30.5499992371,28728,NA
FL,0.8500000238,0.8199999928,30.2099990845,14843.5,NA
FL,0.4399999976,0.1400000006,29.4099998474,14061,NA
FL,0.0599999987,0.8399999738,26.8400001526,8556,NA
FL,0,0.7099999785,38.6399993896,15259,NA
FL,0.1299999952,0.9399999976,36.4199981689,1662.5,NA
FL,0.7699999809,0.9499999881,27.7299995422,11150,18900
FL,0.8399999738,0.8999999762,28.4699993134,13149,NA
MA,NA,NA,NA,NA,NA
MO,0.7699999809,0.8600000143,32.1199989319,17158,NA
MO,0.8799999952,0.1000000015,28.8799991608,17514,37300
MS,0.9399999976,0.8299999833,28.3400001526,18855,21900
NC,0.3799999952,0.5600000024,40.7099990845,29287.5,NA
NJ,0.9300000072,0.8299999833,32.1899986267,37389.5,NA
NY,0,0.6800000072,43.3699989319,11976,NA
NY,0.8199999928,0.8299999833,32.0999984741,25217.5,NA
NY,0,0,21.2900009155,20349,NA
NY,0.9300000072,0.8799999952,24.9699993134,28195.5,15600
NY,0.8299999833,0.2599999905,28.7399997711,39299,NA
OH,0.9499999881,0.7699999809,28.9799995422,31802.5,22400
OH,0.9200000167,0.9300000072,23.6399993896,30198.5,NA
OR,0.9599999785,0.9800000191,28.2600002289,18962,NA
PA,0.6200000048,0.9499999881,30.5699996948,20253,NA
PR,0,0.4699999988,37.3400001526,15530,NA
PR,0,0.5299999714,28.9899997711,1845,NA
TX,0.8600000143,0.8899999857,28.9500007629,20015,47400
TX,1,0.8899999857,30.1100006104,32075,NA
TX,0.5099999905,0.5299999714,25.8099994659,19359.5,48200
TX,0.5400000215,0.9599999785,25.3099994659,9625,NA
TX,0.9200000167,0.0799999982,29.2900009155,26514.5,NA
UT,0.9800000191,0.6899999976,28.5699996948,23309,NA
VA,0.9499999881,0.9399999976,29.4200000763,27138,NA
VA,0.8999999762,0.9100000262,23.0900001526,28104,NA
WV,0,0.400000006,30.8999996185,12089,NA
NV,0.8600000143,0.5899999738,23.0599994659,45534,NA
MS,0.9499999881,0.7799999714,27.8299999237,15481,26400
TX,0.9499999881,0.7799999714,27.8299999237,15481,26400
CA,0.8299999833,0.6600000262,24.8500003815,32103,NA
VA,0.9599999785,0.2199999988,25.5900001526,29421,38400
VA,0.9599999785,0.2099999934,24.8700008392,25842,38400
CA,0.9700000286,0.4199999869,22.6100006104,37488,38200
MA,NA,NA,NA,NA,NA
PA,0.9399999976,0.7900000215,26.3099994659,15850.5,36200
PA,0.9399999976,0.7900000215,26.3099994659,15850.5,36200
PA,NA,NA,NA,NA,NA
NJ,0.9399999976,0.7900000215,26.3099994659,15850.5,36200
CO,0.9100000262,0.8500000238,27.7000007629,20361,27600
MO,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
GA,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
IL,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
TN,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
VA,0.9200000167,0.6700000167,32.2299995422,35946.5,53400
CA,0,0.8100000024,37.3600006104,9073,NA
ME,1,1,26.2700004578,31881.5,NA
TX,0.9700000286,0.8100000024,28.5,36072,38200
FL,0.9700000286,0.6000000238,24.4500007629,32306,27800
CA,0.9399999976,0.8899999857,23.2700004578,33376,16900
FL,NA,NA,NA,NA,NA
FL,0.9300000072,0.0500000007,25.5100002289,19982,36000
MI,0.9499999881,0.1700000018,25.8099994659,26260.5,38400
PA,0.9700000286,0.1899999976,25.5699996948,30108,38400
PA,0.9499999881,0.8600000143,27.7900009155,53853,53100
WV,0.9300000072,0.8000000119,26.4400005341,15129,18600
OH,0.9200000167,0.349999994,28.3600006104,13404,28700
MO,0.8899999857,0.9200000167,27.9500007629,12191,21900
GA,0.1899999976,0.5099999905,33.0499992371,11626,22700
CA,0.8899999857,0.7400000095,25.7199993134,18083,26900
NJ,0.9300000072,0.6100000143,27.4500007629,25018,45400
AK,NA,NA,NA,NA,NA
MO,NA,NA,NA,NA,NA
MN,0.9599999785,0.6999999881,26.1399993896,33023,35700
NM,NA,NA,NA,NA,26200
NC,0.9700000286,0.0299999993,21.6499996185,46537,43400
OR,0.9399999976,0.7599999905,27.6499996185,25216,26100
VA,0.9700000286,0.6700000167,34.3400001526,30368,65400
NV,0.9399999976,0.8000000119,25.9200000763,20261,27700
CA,0.9399999976,0.8899999857,27.4099998474,17230,21300
KS,0.9399999976,0.7599999905,29.7299995422,29341.5,37800
TX,0.9200000167,0.8299999833,27.3400001526,12451,21200
IL,0.9300000072,0.8999999762,26.6100006104,21074,23000
FL,0.9100000262,0.8500000238,29.4099998474,18986,23200
AZ,0,0.7400000095,33.3699989319,18893,NA
TX,0.8799999952,0.8299999833,28.3500003815,15000.5,24900
VA,NA,NA,NA,NA,NA
MA,0.9200000167,0.8899999857,28.5599994659,19421,28200
IL,0.9700000286,0.6800000072,29.3500003815,28650,23000
AZ,0.9599999785,0.8399999738,30.1700000763,23136,NA
CA,0.8700000048,0.75,30.8600006104,9622,23300
IN,0.9800000191,0.6800000072,30.8099994659,45681,40700
CA,0.9100000262,0.8500000238,27.0100002289,9964.5,NA
OR,1,1,27.9400005341,24222,NA
MI,0.7799999714,1,25.8199996948,29571,NA
NM,0.0700000003,0.8000000119,28.9300003052,13096,NA
KY,0,0.8199999928,28.2800006866,6145,NA
CA,0.9300000072,0.7400000095,30.6800003052,22892,NA
TX,0.3100000024,0.4600000083,27.2299995422,0,NA
IL,NA,NA,NA,NA,NA
WA,0.8500000238,0.25,38.0600013733,38750.5,NA
OK,0.7099999785,0.5,28.3199996948,27744.5,NA
NC,NA,NA,NA,NA,NA
PR,0,0.3600000143,28.8299999237,0,NA
MI,0.9700000286,0.8600000143,31.8199996948,31941,NA
TX,0.6299999952,0.3100000024,27.0900001526,4501,NA
IL,0.8600000143,0.9599999785,24.5499992371,13410,NA
CA,0.9100000262,0.0500000007,30.4200000763,14094,NA
NJ,0.8799999952,0.8299999833,27.5699996948,10098,NA
NJ,0.3100000024,0.5199999809,30.2900009155,17144,NA
FL,0.8899999857,0.9100000262,28.8899993896,13117.5,NA
FL,0,0.3799999952,37.6300010681,8892,NA
SC,0.9300000072,0.7900000215,30.3199996948,28093,NA
TN,NA,NA,NA,NA,NA
FL,0.9499999881,0.7400000095,31.6800003052,39950.5,NA
CO,0.9399999976,0.9100000262,22.5799999237,41573,NA
TX,0.1099999994,0.0599999987,28.4599990845,1834,NA
TX,0.8999999762,0.5799999833,26.4699993134,15427.5,NA
CA,0.9800000191,0.8199999928,32.8699989319,48729,NA
TN,0.9100000262,0.5299999714,34.4799995422,50178,NA
TN,0.8100000024,0.3199999928,28.5400009155,4853,NA
PA,0.9399999976,0.0700000003,24.4599990845,31600,35800
